document_id,entropy
10227,2.997456243018884
24236,2.526898782826716
5210,2.884999872995528
19864,3.1134567800179465
9728,2.928224398372334
23270,3.1564355665769557
9688,2.8910038714185746
19588,2.883717377409213
19006,2.8401799898400255
16819,2.8509508510397485
5815,2.687639903080314
3108,3.168458662283399
8658,3.011456158832704
11061,2.922657731993443
1045,2.925517965305378
6925,2.908208297430609
9295,3.1798130709437507
4165,2.9025943871646342
13252,2.852989866656477
11988,2.9720742418345565
8059,1.0970334674320832
22939,2.860992608190927
17389,2.8179749192793726
7671,2.814989761486384
10801,2.5380210751491847
19475,2.9792868923276257
3616,2.8693959141458616
24173,2.302322748944653
17913,2.7327183105987856
14117,2.5719559488010066
19244,2.2644023434783533
26058,2.3484479783171195
3707,2.6921978494246535
1489,2.971908665964162
25549,2.7112971862879243
5114,2.6970607798319057
17346,3.1774782659099263
14006,2.8202371500990977
25504,2.695698166040231
943,2.363765759171366
18307,3.1076634974636645
17900,2.572574005942296
26872,3.2348615064044326
10012,2.4691474257300325
7315,2.0762111319947314
11304,2.553226662477458
21683,1.5865065952453947
4659,2.9083201862474968
20077,2.891346378827773
26030,2.927222494873956
18501,2.7399972476432355
2208,2.8386491034402668
3580,3.1637747489901913
18633,2.8853863825588353
15190,2.881832855042931
23851,2.369836526563404
26537,2.876292548436309
8482,2.326142519648057
9987,2.448125013359265
9926,2.307678417780787
26915,2.8021974913419974
22220,1.5506111060275771
19668,2.840970740001031
17419,2.8612697533066633
19032,2.9373151692978174
2286,2.2878926909419777
9811,3.058171095012808
21711,2.7982090897850047
1113,2.5006359299818923
35,2.8288453358467693
19699,2.2549792526950445
2767,2.9842245520227944
8882,2.6831142299147013
9498,2.7148418426026812
6352,2.861555688183306
5403,2.7952617596420684
24234,3.1737806194339213
12119,2.639006682042776
22655,2.5276530009525113
13062,2.920495035177971
12785,2.9975881146492482
8345,2.5616228662133658
11250,2.6867259035853714
12703,2.166950713273801
16598,2.8744599295665743
19209,2.591173086518448
4322,3.001182226740924
2325,2.7952181182052
7930,2.9373383615982727
14962,2.6496142427283487
22210,2.5580377295453625
382,2.6778591741207287
11374,2.8561259311445015
25093,2.7574508164409615
12257,2.9226975685217806
6032,2.6339197306958058
17528,2.669035375303429
20905,2.218244496384496
26935,2.3126888144995967
20600,3.0902898198559288
2240,1.9772110676814234
23901,2.8884487581368528
17830,3.2322045502284666
22017,2.8561484110060613
12111,2.496784445241277
21464,2.7380889566463216
26448,2.5849508634478475
13415,2.8763717818485217
8174,2.192926742442095
9022,2.7990298433952265
12311,2.6696824699489583
24600,1.697501996081267
15266,2.6512489251869082
25839,2.9599884896178335
4973,2.6317381695625137
6399,3.2456538044335614
1710,2.9136148313512025
10328,3.0907800460218007
10045,3.245601631131241
2157,2.464988924158592
13982,2.8172243656858793
16758,2.94765036704732
2898,2.4676094422421615
2201,3.008967318290794
15175,2.6160999686813917
5306,1.7143579300627774
1684,3.046662594562005
14128,2.4889931106680323
23441,2.797309846983832
16950,2.951391592208545
26425,2.5929778390241993
17354,3.1769244880264385
7241,2.7821320290676947
8211,2.5315272327066967
10021,2.65794226942624
24189,2.955774791212973
16870,2.9498435160017706
14774,3.122321287735404
21224,3.0200509677600413
6920,2.98230700709399
12593,2.7321173323789814
26626,2.603938638183038
8390,2.96768541507855
8364,2.8586571939339454
6552,2.691050109232595
23553,2.399693054049803
23784,2.636141404503534
26084,2.7197717779945436
911,2.5004906990836817
13286,3.0322404540220558
17503,2.662751388321667
